type,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63
P3,0.8496946,0.08809094,0.042440485,0.24045035,0.6980608,-0.6263497,0.1805164,0.36847797,-0.268862,-0.503805,-0.37852153,0.638706,0.004600044,0.633865,0.13952433,-0.22098233,-0.50306314,-0.25492695,0.5963282,-0.4146664,-0.81755674,0.030353764,-0.013155487,-0.05387388,-0.03566537,-0.20132676,0.9412572,-0.28856257,-0.1850021,-0.49345866,0.6015539,0.41180658,0.23463608,1.3150189,0.24346691,-0.534997,0.41967958,0.27355364,-0.76770866,-0.25203088,-0.8617566,0.12152249,0.41261196,-0.22431168,-0.18399972,-0.24546745,0.004780708,-0.0017586782,0.3989841,-0.062166598,0.39496303,0.15138365,0.2536373,0.5221724,-0.20956391,0.26639056,-0.02696379,0.5377247,-0.35357884,-0.11204727,0.24051888,-0.3521877,-0.4348356,0.46275088
P31,0.6014141,0.09101227,-0.21576047,0.23853408,0.54313296,-0.45437375,-0.03825557,0.2637578,-0.39309528,-0.51355547,-0.49954423,0.5903935,-0.055045847,0.39885575,-0.04988996,-0.12034279,-0.21015096,-0.19017886,0.42752522,-0.3468756,-0.5787034,0.021826265,0.17390855,-0.04149134,0.07847171,-0.124510236,0.6990339,-0.22763626,-0.19428849,-0.44203416,0.47216892,0.37957183,0.15194178,0.9237007,0.008948833,-0.5007329,0.28466275,0.24831925,-0.6402731,-0.11030129,-0.73351324,-0.01076555,0.073797524,-0.14211373,-0.17800006,-0.2935647,0.044672355,0.14087805,0.37903512,-0.0366798,0.46338704,0.15088406,0.23303343,0.3567297,-0.36735997,0.21867605,0.07668611,0.22137088,-0.2988806,-0.084394485,0.023568721,-0.21956286,-0.3426333,0.329995
P32,0.74777335,0.009984993,-0.05150664,0.17109104,0.5008386,-0.7960775,-0.23870984,0.34542516,-0.45883512,-0.12064993,-0.24503955,0.25640363,-0.3194842,0.5098817,-0.040491097,-0.06820499,-0.44516048,0.28833508,0.45715883,-0.53712094,-0.123365715,-0.01710061,0.025284005,0.12142104,-0.05563914,-0.45527634,0.9149206,-0.3657693,-0.02068599,-0.5664883,0.5468962,0.58400327,-0.1430661,0.73381025,0.37321973,-0.7003964,0.2940177,0.39185533,-0.60111237,-0.53683096,-0.5358422,-0.064289436,0.50442374,-0.575088,0.2092463,-0.2751977,-0.17443971,-0.121903725,0.16725762,0.09816067,0.3496997,0.4278358,0.5842921,0.44556847,-0.014682541,0.026368666,0.16376446,0.5622642,-0.6389331,-0.025066417,-0.24531727,-0.13362534,-0.13079098,0.34362784
P33,0.54822046,-0.043581076,-0.26097837,0.18686989,0.43601888,-0.56853443,-0.24776636,0.2360524,-0.4798059,-0.26814854,-0.5134558,0.41189492,-0.25745142,0.3301515,-0.17104839,-0.12887336,-0.19119507,0.17290159,0.28478688,-0.42961645,-0.27234292,-0.005817349,0.25865498,0.1462908,-0.0055507263,-0.28178707,0.7088562,-0.2525897,-0.107209034,-0.4267544,0.48103806,0.5131283,-0.0040374626,0.6066864,0.09628679,-0.5190386,0.10548977,0.2946337,-0.42647138,-0.3906397,-0.5073302,-0.060854707,0.13626736,-0.3300457,-0.052463587,-0.25572526,-0.037306182,0.09771802,0.20037815,0.060121138,0.4636939,0.21880199,0.34303206,0.30252618,-0.2250847,0.08325593,0.24159263,0.18478905,-0.46532807,-0.040224988,-0.23378766,-0.079895586,-0.2787007,0.29131827
P36,0.62241113,0.11963552,-0.20126584,0.17334808,0.5587272,-0.46423653,0.017667199,0.26407123,-0.34848917,-0.531107,-0.45142153,0.5957686,-0.010401813,0.4576877,-0.0050551975,-0.10876464,-0.2672541,-0.2718939,0.39690903,-0.3001366,-0.60762256,0.02801145,0.19726822,-0.09454763,0.08010722,-0.14517932,0.7261835,-0.21217129,-0.19727807,-0.439347,0.4651567,0.31472167,0.18944184,0.9832925,-0.03440957,-0.5194428,0.30329773,0.24868107,-0.67078525,-0.07530633,-0.7635016,0.015839366,0.14452523,-0.13456811,-0.18556614,-0.3441061,0.018742254,0.16139875,0.42799065,-0.047574464,0.4647827,0.1484255,0.17994389,0.38481233,-0.373361,0.21574564,0.06480692,0.22703226,-0.2699357,-0.11833686,0.053835638,-0.24027906,-0.34039232,0.28973952
P37,0.581997,-0.13272275,0.0937464,0.50200987,0.12999572,-0.8945836,-0.18638118,0.20135613,-0.50706506,-0.8073734,-0.54596037,0.5599343,-0.32370064,0.49912298,-0.20715667,-0.47161543,-0.36793378,-0.1569465,0.43103176,-0.2508519,-1.2341918,0.08387571,-0.23306865,0.3119926,-0.029288944,-0.08034858,1.1773934,-0.54161966,0.062007047,-0.4959675,0.27083483,0.45517752,0.20880182,1.0770872,0.6130797,-0.20967402,0.16648917,0.418042,-0.23918466,-0.8367281,-0.75855434,-0.039765038,0.4704741,-0.10527085,-0.6590483,-0.16885194,-0.123137325,-0.15166569,0.7914302,0.017560529,0.65123945,0.19679728,0.60386074,0.76680934,0.201977,-0.23915228,0.3471257,-0.49358746,-0.20154352,-0.2589898,0.03822367,-0.31836998,-0.8158134,0.09122221
P38,0.38093135,0.23570944,-0.28657788,0.34126192,0.56921023,-0.8670034,-0.17221424,0.4286405,-0.6974599,-0.28675795,-0.10765716,0.7999665,-0.1979891,0.80285543,-0.13093917,-0.033512816,-0.7112545,-0.10112759,0.6330754,-0.6617787,-0.4520421,0.16943549,-0.17002535,-0.13581802,-0.011882078,-0.47497055,1.1928798,-0.48555467,-0.078186326,-0.36367223,0.79728574,0.56223613,0.027541596,0.75051254,0.64549524,-0.8548236,0.075583465,0.2474707,-0.53057176,-0.64195687,-0.75302386,0.2751384,0.8456323,-0.37906224,0.096759155,-0.24354902,-0.4583494,-0.1914816,0.503007,0.033356823,0.55240494,0.16391923,0.089318864,0.40731108,-0.050876394,0.15868314,0.2800799,0.56480646,-0.88525105,-0.021922795,0.43770134,-0.37809327,-0.3940907,0.6297648
P39,0.85410404,-0.55178493,0.058052354,0.3084908,0.18514866,-1.1172748,-0.5563555,0.6149757,-0.6787232,-0.4704271,-0.5896678,0.14031157,-1.0284559,0.11657459,-0.50403196,-0.5470165,-0.031243416,0.48590356,0.15615843,-0.521286,-0.7091425,0.13051257,0.052857906,0.82515675,-0.38167325,-0.54652363,0.88691723,-0.68659097,0.12953922,-0.13295785,0.8824963,1.0814704,-0.17651393,0.57456255,0.7104066,-0.3201099,-0.22205801,0.5590831,0.04264101,-0.97406405,-0.22776894,-0.5960442,0.5542992,-0.619618,-0.2313901,-0.09299142,0.1585497,-0.28145635,-0.0780285,-0.15384026,0.90721786,0.2146115,0.5843504,0.66127455,0.40933147,-0.42769134,0.33974683,-0.19006689,-0.46987498,0.17653348,-0.26996318,-0.046731383,-0.74179524,0.26044503
P4,1.2533791,0.33072102,0.038310338,0.41658354,1.1198876,-0.7604493,0.8367159,0.608041,0.07842232,-0.9052907,-0.6227002,1.1597654,0.4326653,0.6946361,0.30848542,-0.32967132,-0.55145663,-0.8891092,0.95085424,-0.35850668,-1.4656197,0.19052432,-0.2259726,-0.2601364,-0.14226843,0.0547253,1.4270061,-0.09370698,-0.25882307,-0.71030825,0.8195753,0.41247407,0.6787279,2.3697295,-0.021301944,-0.61962914,0.71814346,0.1667568,-1.258421,-0.076360784,-1.5950742,0.3750444,0.34470603,0.1381239,-0.6111876,-0.3431348,0.30955276,0.37727246,0.83172685,-0.16004294,0.48312286,0.12479153,0.1964669,1.0038606,-0.72059774,0.57078874,-0.31643432,0.74034685,-0.23938575,-0.1923172,0.50226384,-0.56754404,-0.7286507,0.84616095
P40,0.6781499,0.46258608,-0.11750832,0.10786634,0.8385152,-0.69919276,0.24755955,0.461169,-0.34621438,-0.5041941,-0.25299767,0.6137904,0.08283855,0.9876638,0.3145232,0.07665627,-0.928164,-0.25857806,0.8476751,-0.31270087,-0.44738838,0.04898746,-0.1324003,-0.46545053,0.13771603,-0.0594334,1.3706448,-0.10783484,-0.21238239,-0.8095698,0.36431867,0.08102242,0.04953336,1.6249818,0.1686751,-0.8051019,0.84238714,0.40833032,-1.2966495,-0.10251772,-1.2094612,0.52232146,0.8215549,-0.55426407,0.21367472,-0.638389,-0.44800618,0.02028257,0.7978704,0.00021333304,0.32745773,0.54910076,0.68419677,0.5485668,-0.38531458,0.37205443,-0.014252199,0.74387187,-0.58381957,-0.26983932,0.023762753,-0.5472563,-0.21633807,0.30519897
P41,1.036602,0.1222707,-0.03470946,0.112865396,0.80871564,-0.6370233,0.48418483,0.5151244,-0.025118554,-0.7692038,-0.25702822,0.5837292,0.24795163,0.6198186,0.119785026,-0.27279902,-0.4788893,-0.5374445,0.7913764,-0.17816775,-0.8753812,0.10615849,0.2050327,-0.28381458,0.2391557,-0.18756643,0.99847484,-0.14583004,-0.18586989,-0.6406838,0.67332625,0.2650918,0.42928308,1.7286427,-0.15661599,-0.6274714,0.54826254,0.13337377,-0.97779924,-0.09210498,-0.849801,0.10337521,0.13675028,-0.021958178,-0.20465972,-0.3938651,0.033048164,0.145964,0.35592815,-0.23873173,0.36416566,0.2130108,0.57432485,0.7748177,-0.6183949,0.5584556,-0.036530077,0.49355686,-0.28863287,-0.12000642,0.2382337,-0.38147232,-0.5621845,0.34063232
P5,1.0544466,-0.014805239,0.20996338,0.12915663,0.79290235,-0.9279285,0.44052818,0.5977799,0.0015425211,-0.3728873,0.06514296,0.43406597,0.06383661,0.6219026,0.043748945,-0.25712824,-0.53620297,-0.12997414,0.87876165,-0.3372019,-0.4949321,0.054297134,0.04652224,-0.030960595,0.00238303,-0.5046771,1.0869564,-0.1786328,0.00039200275,-0.8093327,0.8390458,0.53394914,0.2146995,1.5931537,0.29222137,-0.79616255,0.5546181,0.2654914,-0.79301,-0.4827442,-0.4172107,0.032707404,0.43378276,-0.32009307,0.034049284,-0.31255686,-0.03701292,-0.12678158,-0.03733988,-0.14674857,0.28028792,0.2866282,0.86035526,0.78099734,-0.21594933,0.4607357,0.062848,0.8905898,-0.63326585,-0.06820848,0.26449844,-0.33406723,-0.43634567,0.45170635
P6,0.57797116,0.36125278,-0.5081728,0.0049044653,0.60779464,-0.6039927,0.4757519,0.39065623,-0.31999117,-1.1523932,-0.054052997,0.6713559,0.41929477,0.8369644,0.06871395,0.00023799363,-0.6504179,-0.6451663,0.96694934,0.17333819,-0.881686,0.16937473,0.37757564,-0.49111852,0.74060255,-0.07018534,1.6596086,-0.14361554,-0.014661159,-0.90801066,0.5972597,-0.013550727,0.5108224,2.1273723,-0.1378908,-0.51227754,0.66103494,0.15141116,-1.2501539,-0.4431722,-0.8002539,0.26001063,0.048779145,-0.16153389,-0.29516575,-0.49973902,-0.15021217,-0.15528055,0.6806291,-0.33729583,0.41769132,0.37270442,1.0176935,0.9120472,-0.69118786,0.7001235,0.45055532,0.12497332,-0.41615027,-0.4287283,0.27347404,-0.30394173,-0.719817,0.0738958
P7,0.270468,0.40142015,-0.41230756,0.40150875,0.32292384,-0.8574541,0.03658357,0.15176675,-0.81013536,-1.21915,0.29104263,1.1363028,0.42354393,1.0766017,-0.27853334,-0.06762252,-0.89372355,-1.0293893,1.062911,-0.1701003,-1.2748182,0.16481113,-0.1303574,-0.39519948,0.6478113,-0.30086568,1.7480029,-0.7951942,0.1381212,-0.73772997,0.49918962,0.25356388,0.3403524,1.7305951,0.60939604,-0.5914321,0.31144768,0.16102958,-0.9008956,-1.0664724,-0.8770811,0.25168532,0.32990178,0.0537456,-0.33227614,-0.25362557,-0.48728055,-0.23576345,0.9978884,-0.25396782,0.6361074,-0.001365031,0.6594959,1.2263026,-0.21680433,0.47483373,0.7445274,-0.09977023,-0.7336881,-0.376064,0.7696144,-0.37474263,-0.9316063,-0.07108912
P8,0.6666779,-0.1532216,-0.101286456,0.2646457,0.3616377,-0.7168585,-0.24372467,0.34114516,-0.40045285,-0.28298843,-0.42729124,0.28939185,-0.2608514,0.34108976,-0.14182067,-0.20471467,-0.19967054,0.12884702,0.30910683,-0.40587866,-0.4105845,-0.09289427,0.1930892,0.2474084,-0.05147095,-0.33763272,0.6772817,-0.33921286,-0.042312685,-0.39614516,0.5775719,0.5715465,0.065282844,0.7561948,0.19270708,-0.4221613,0.14032154,0.3291555,-0.42854437,-0.42973083,-0.5082573,-0.21188408,0.14520682,-0.36712775,-0.09993945,-0.14496434,-0.0035918301,0.008710324,0.09982788,-0.0064473725,0.46961305,0.22240895,0.42822394,0.45061168,-0.16238008,0.08954087,0.25688526,0.24160166,-0.46099117,-0.029674487,-0.1633164,-0.090717435,-0.26955625,0.25509182
P9,1.1185266,0.16519153,0.3141474,0.2659834,1.0900617,-0.9760541,0.57403845,0.737375,-0.084306486,-0.27921486,0.06811368,0.7044356,-0.18275508,0.6376473,0.1416718,-0.2573199,-0.7335533,0.08473055,1.1614517,-0.51284486,-0.4642868,0.19628704,-0.22273295,-0.03629698,0.037174333,-0.70135707,1.2667115,-0.15153667,-0.09348651,-0.98532104,1.0677356,0.58274,-0.074269764,1.6340066,0.5103304,-0.9275878,0.66546565,0.06580064,-0.8945247,-0.5092747,-0.49261603,0.37111038,0.8101237,-0.2711031,-0.019895695,-0.372919,-0.116466105,-0.40957916,-0.019702902,-0.029402547,0.44188005,0.16620977,0.7857299,0.7479995,-0.1423208,0.45141095,-0.042431068,1.2846607,-0.7847996,0.07466586,0.2577871,-0.2886174,-0.2959863,0.6970892
PA01,0.38379455,-0.09252222,-0.5749535,0.68164986,0.53980464,-0.66104114,-1.2271833,0.3929584,-1.7267777,-0.47362822,-1.2568917,0.82998365,-1.2298878,-0.0019192963,-0.4251398,-0.09622845,0.30859792,0.67653257,-0.4318894,-1.0292262,-0.25153896,-0.017402416,0.27087927,0.4394253,-0.41265708,-0.20003623,0.18495783,-0.4575791,-0.6123233,-0.026940783,0.44043407,1.2477255,-0.33522323,-0.013390023,0.75133336,-0.39363194,-0.40977347,0.50335443,-0.68067676,-0.13573286,-0.8689075,-0.36910757,0.6279483,-0.38791338,-0.045837477,-0.22997515,0.24756627,-0.0645277,0.46863857,0.22551213,1.442368,0.23780598,-0.94566625,-0.5021142,0.3043812,-0.28216645,0.37594235,0.17737836,-0.84925777,0.32005495,-0.4569252,0.13833077,-0.017380651,0.43980247
PA03,0.44424438,-0.03163928,-0.79046553,-0.06883529,0.051832665,-0.8366745,-0.63166076,-0.18220684,-0.70819753,0.9226062,-0.87527055,0.00998976,-0.6102835,0.43659896,-0.20923351,0.445628,0.12161121,1.509489,-0.082498685,-1.0014508,1.1377115,0.28866357,0.5736944,0.5936915,0.2276631,-0.3487078,0.6945552,-0.17768483,-0.34683588,-0.8486612,1.0414766,0.5010316,-0.67013466,-0.13229597,0.24728501,-1.1789744,-0.008995557,0.85749406,-0.34727636,-0.48431954,-0.7842282,-0.09301437,0.23318009,-1.0069585,0.64523584,-0.8748739,-0.54841846,0.49073747,-0.18624964,0.54415447,0.14614725,0.68789804,0.68876284,-0.20236476,-0.8715509,0.078815855,0.3752831,0.09385134,-0.7861986,-0.18365975,-1.5750614,-0.35147545,0.1984105,1.4802448
PA04,-0.19988874,0.45938095,-1.2272309,0.60145503,0.75406533,-0.4351609,-1.0464475,0.17156252,-1.8387858,-0.5242092,-1.0567813,1.4051725,-0.84348184,0.18794152,-0.64090294,0.10762898,0.111338146,0.40493727,-0.362091,-1.2952131,-0.2910234,-0.07629702,0.47200778,0.29146492,-0.2615836,-0.28195626,0.61116517,-0.3914951,-0.4755525,0.37632507,0.71683973,1.0136882,-0.368441,-0.005840856,0.3428732,-0.7523379,-0.539546,0.20520544,-0.6131134,-0.35451764,-0.9527438,-0.15610264,0.72093457,-0.17014137,-0.20955713,-0.0065189926,-0.026558008,0.22449683,0.44867203,0.38290858,1.4788634,0.18267211,-0.9098126,-0.3973356,-0.18106116,-0.41515845,0.5578617,-0.03088006,-0.9430645,0.2572555,-0.03480895,0.17303005,0.19235219,0.6283545
PA05,0.11783499,0.30651537,-1.556447,0.37893432,0.40663326,-0.46876106,-1.5976573,0.18863267,-1.5658373,0.18276286,-1.133643,0.7818013,-0.79611254,-0.11193297,-0.59360546,0.40200767,0.75776535,1.0095462,-0.59663886,-1.0514455,0.60979635,0.18315256,0.98499465,0.27551866,-0.1751486,0.3650778,0.61415523,-0.23524168,-0.47915226,-0.39676473,0.9164208,0.5536712,-0.8265204,-0.018133957,0.38563508,-0.4557272,-0.29332736,1.0383286,-0.77880156,-0.18768777,-0.8755162,-0.5562302,0.58432394,-0.873307,0.07681566,-0.49517086,-0.096426286,0.7103814,0.08030042,0.7919565,1.161958,0.56051,-0.3940826,-0.6422456,-0.45318562,-0.7133336,0.6128531,-0.36343622,-1.3196155,0.26342568,-0.8679669,0.03975893,-0.05595517,0.72725886
PA06,0.286195,0.21010226,-1.0899895,0.50838584,0.34779188,-0.2129914,-1.5036883,0.115342714,-1.3963519,0.21894732,-1.0148402,0.75492275,-0.689595,-0.07158793,-0.5042465,0.29389015,0.76090854,0.70903325,-0.41625684,-0.9206761,0.34283206,-0.27542895,0.85778683,0.281089,-0.19788976,0.18629727,0.3698143,-0.20304742,-0.3416475,-0.41782868,0.43306205,0.49712524,-0.39575714,0.08797936,0.19188318,-0.42871013,-0.20667754,0.7851201,-0.73415864,-0.115372434,-0.7487027,-0.71130276,-0.0070832088,-0.7517715,-0.004368347,-0.3848092,0.26555732,0.51340383,0.2959418,0.61188424,0.82678145,0.5033422,-0.056006763,-0.45450583,-0.414219,-0.43304095,0.41056806,-0.02542951,-0.96125174,0.14100295,-0.909035,0.1545596,0.21619269,0.28839448
PA07,-0.0420365,0.6027331,-1.3926754,-0.030395553,0.41756928,-0.69480497,-0.929972,0.039180227,-1.1718098,0.7384589,-0.77875817,0.5492178,-0.61850387,0.47792563,-0.41773838,0.53947,-0.08780173,1.5863087,0.021150962,-1.0035812,1.5689197,0.47165465,0.5024782,0.19493215,0.46992144,-0.353109,0.8615091,-0.12855934,-0.4022709,-0.6686828,1.2620423,0.55113673,-0.9592103,-0.4888719,0.20340012,-1.6210982,-0.14324644,0.72354364,-0.7833622,-0.20974652,-0.7952965,0.2556575,0.99994916,-0.9970052,0.9497876,-1.3205925,-0.84876466,0.31885114,-0.043423265,0.5225228,0.8805405,0.5675627,0.27382907,-0.49013963,-1.2355863,0.361535,0.5573406,0.22343421,-1.3736718,0.13469921,-1.418066,-0.54625833,0.1640218,1.4721073
PA08,0.56537217,-0.15432668,-0.44226235,0.37794858,0.2489464,-0.42311952,-0.65321714,-0.2577523,-0.60603666,0.39786872,-1.7005762,0.4748705,-0.5119926,0.311847,-0.15151274,-0.05034746,0.36141077,0.8558095,-0.37413642,-1.0370896,0.035895955,-0.08229867,0.26572344,0.8894107,-0.18633915,-0.33791643,0.19597462,-0.19194072,-0.46588954,-0.5244462,0.1981609,0.49202672,0.2071985,-0.007543293,0.22369151,-0.8355141,-0.28303534,0.61681503,0.022260787,-0.30391103,-1.2737478,-0.14245263,-0.12266434,-0.4231483,-0.18670169,-0.5030489,0.011005143,0.79678273,0.5565946,0.34834445,0.26073137,0.4466153,0.12632777,-0.20481263,-0.6567857,0.116215624,0.07986106,-0.22625434,-0.08848735,-0.13443293,-0.7793048,-0.08684639,-0.026665702,1.2069079
PA09,-0.0049452065,0.44595787,-1.5205578,-0.16832106,0.36072874,-0.37539458,-1.3150133,-0.30629233,-1.2108455,0.59086394,-1.16288,0.70660096,-0.61017627,0.30202788,-0.5453428,0.7335476,0.28916767,1.583807,-0.09872061,-1.1103694,1.1328895,0.20192653,1.0683717,0.3324265,0.23548122,0.011783915,0.55368227,0.17813039,-0.49399793,-0.88649076,0.7429325,0.37585405,-0.8935868,-0.32074723,-0.07543906,-1.2821006,-0.31124523,0.581254,-0.43529862,-0.7131699,-1.0589954,0.15397684,0.5499049,-1.0401106,0.553685,-0.91806114,-0.58166367,0.7147538,-0.07952273,0.9842832,0.7734602,0.495126,0.19977899,-0.6110576,-1.0254465,0.05967445,0.779316,-0.020235956,-1.1615394,-0.097527094,-1.6413305,-0.053441774,-0.015486367,1.3570412
PA11,0.37749624,0.028217418,-0.6124114,0.57104737,0.92261034,-0.5816958,-1.1712402,0.58251655,-1.8492714,-0.101312846,-1.3591439,0.55622953,-1.2535776,-0.15072452,-0.53958523,0.11096773,0.23432238,0.8520527,-0.19842102,-1.0698575,0.26862037,-0.39288142,0.22370972,0.49070013,-0.4949997,-0.34743986,0.35171357,-0.483559,-0.58961785,-0.016580703,0.52070504,1.0079013,-0.81370234,-0.06794017,0.6872971,-0.7111296,0.11942274,0.7952069,-1.0623964,0.29937178,-0.5132943,-0.24423406,0.66506106,-0.7713486,0.40683743,-0.6575356,0.27432635,-0.1378587,0.2757685,0.24628003,1.369706,0.5959355,-0.60368043,-0.7245146,0.11983014,-0.4469968,0.26367602,0.5439679,-0.9099014,0.11674635,-0.51992583,0.20931202,0.6435196,0.5842072
PA12,0.26675677,0.538865,-0.7398136,-0.084705256,0.65383655,-0.73388183,-1.3853425,-0.0063775666,-1.3875179,0.2868875,-0.75151026,-0.10178089,-0.8167904,0.67171246,-0.25134227,0.3324418,-0.72236806,1.453865,0.6345459,-0.7801116,0.6675036,-0.58342874,0.83782357,0.32257807,0.2964446,-0.24598098,0.6935388,0.16991614,0.08770369,-1.2530603,0.26955855,0.5044973,-1.1690757,0.018800948,-0.24990986,-0.7646602,0.3797852,0.78104067,-1.0433594,-0.2690794,-0.35386524,-0.2063131,0.51685095,-1.4358205,1.0476406,-0.4164611,-0.8028401,0.059835657,-0.22959699,0.5920756,0.70407015,0.7063251,1.3719585,-0.12070458,-0.3592368,-0.39357224,0.7697895,0.7254945,-1.3831043,-0.18531887,-1.6711239,0.52444804,0.2625957,-0.3359765
PA13,0.11350955,-0.14142638,-1.133036,0.7236785,0.6925772,-0.43848854,-0.8446625,0.2464991,-1.5673417,-0.66742927,-0.4476607,1.4703727,-0.6981896,-0.045181643,-0.73401546,-0.45633644,0.41475964,-0.0730863,-0.1465819,-0.6510734,-0.66668206,0.38014567,0.5527667,0.018723417,0.13944489,-0.77065873,0.58795655,-0.8892591,0.20267174,-0.11233412,1.1174899,1.2777652,-0.06775795,0.026167275,0.09224337,-0.47361737,-0.50171065,-0.1376527,-0.30665013,-0.21811724,-0.24892585,-0.3553155,0.2608028,0.04475782,-0.39113572,-0.31874228,0.382489,-0.08864814,0.14941645,-0.279798,1.2148947,-0.21886103,-1.1931894,0.0020991324,-0.3438364,0.604581,0.23425834,0.016774626,-0.85403955,0.4008218,0.6043705,0.113748506,-0.28853232,0.21280618
PA14,0.18884279,0.029198961,-1.1940396,0.70836264,0.66529894,-0.7123984,-1.3703885,-0.13468514,-1.9566776,-0.19282195,-1.776851,0.57414716,-0.9029605,0.6262438,-0.3410413,0.09497284,-0.1418905,0.52400815,0.111378595,-0.7589712,-0.37381077,-0.6239063,0.69213176,0.69404465,-0.32024938,0.15810353,-0.00232762,-0.06967706,-0.28712013,-0.8727071,-0.62127507,1.0102419,-0.3558316,-0.12421022,-0.47388226,-0.13120006,-0.34880584,0.18640417,-0.23931888,-0.65901697,-0.9389169,0.10930236,-0.7180571,-0.5976084,-0.05947142,-0.04811051,0.1389636,0.6517413,0.38499612,0.5966509,1.0718338,0.23019467,-0.1319583,-0.61790437,-0.14466739,-0.23907192,0.5323399,0.4999354,-0.7338765,-0.31163767,-1.0934795,0.9696543,0.35454056,-0.41622016
PA15,0.6178852,-0.2207874,-0.50868046,0.508809,0.20856012,-0.33739388,-0.7147975,-0.1207314,-0.9299302,0.0894928,-1.6482102,0.62644297,-0.646532,-0.014548148,-0.4908762,0.0074448274,0.5117463,0.7558036,-0.3390612,-1.0831541,-0.028003253,-0.03679518,0.3989233,0.92703784,-0.23909096,-0.16754489,0.15493771,-0.27789688,-0.4786505,-0.47946998,0.49197143,0.61521965,0.14256181,-0.19290534,0.28677022,-0.76473266,-0.22023556,0.7181278,0.038837187,-0.1305246,-0.949689,-0.38237035,-0.2704874,-0.41620362,-0.40048113,-0.37580296,0.28074804,0.6095212,0.5328611,0.3035409,0.52012885,0.3481045,-0.16122761,-0.31691113,-0.34377056,0.0018951535,0.20386717,-0.31078267,-0.13076496,-0.027878834,-0.8199743,-0.11288376,0.12503798,1.060633
PA16,0.86007166,0.327816,0.3553394,0.54782355,0.864629,-0.45767415,-0.38385957,-0.19105215,-0.20479484,0.50996035,-1.0325447,0.66204363,-0.8099884,0.23349921,0.23412701,0.21089071,0.022449616,0.8319977,0.060637478,-0.93976974,0.37257677,0.0066400534,-0.3628241,0.44912377,-0.2932612,-0.724736,0.68967277,-0.458185,-0.01782249,-1.1065797,0.34440127,0.538068,-0.1932584,0.008016621,0.65166265,-1.2392757,0.21675853,0.48567066,-0.28104204,-0.049813293,-1.1699874,0.38457897,0.67248774,-0.5487881,0.005658624,-0.8021243,-0.11177007,-0.087088406,0.36140713,0.20989877,-0.14746115,0.41072556,0.356187,0.088925675,-0.06656997,0.3971446,-0.30447182,0.95980704,-0.66889876,-0.008631329,-0.4407727,-0.5060289,0.3441064,1.2776212
PA17,0.2692978,0.23374783,-1.0026104,0.69417137,0.6996755,-0.38552514,-1.1373012,0.0733641,-1.7457421,-0.18887106,-1.5540756,0.9362775,-0.8045943,0.055333324,-0.42604712,-0.0030196125,0.6097229,0.6838625,-0.5437057,-1.1039622,-0.23591043,-0.34976512,0.54922175,0.6762252,-0.4475869,0.15150301,0.1369781,-0.25821304,-0.85108805,-0.27399334,0.31990936,0.84211874,-0.32400957,0.000994105,0.24184573,-0.32459396,-0.3286777,0.7779414,-0.64549905,-0.085824154,-1.0685478,-0.36424902,0.0941054,-0.34597817,-0.34145725,-0.35575935,0.2408004,0.6178214,0.6768954,0.582169,1.0981208,0.44856083,-0.841896,-0.7166367,-0.27540413,-0.3307644,0.2096675,-0.2194433,-0.64322156,0.010815085,-0.5507506,0.12937534,0.34713078,0.7908888
PA18,0.280783,0.3072012,-0.05283871,-0.064429045,0.8958393,-0.43972763,-0.25102928,-0.019594435,-1.5130972,-0.61778307,-0.8201452,0.80691636,-0.85236764,-0.22865134,-0.7784816,-0.022452552,-0.39695516,0.78082514,0.49568045,-0.93810976,0.6848714,-0.18319319,0.21717115,0.45640373,0.82228667,-0.94824296,0.9347919,-0.35255563,-0.65582466,0.33791894,1.460143,0.81844854,-0.19236921,-0.3708432,0.27279496,-1.5811919,0.7072985,0.3201789,-0.57528687,0.15435855,-0.19143055,0.09865754,0.38627452,-0.4973603,0.10058308,-0.53956836,0.2537341,-0.45994437,0.1617981,0.24535884,0.88193715,0.21872619,-0.38149187,-0.5264954,-0.13984546,0.063024245,0.58649117,-0.039102193,-0.19503072,0.12144642,-0.39945585,-0.5356536,0.8311722,1.0814927
